2.504316040582506009e-01,7.819358709446641020e-01,7.886558754789186887e-01
2.947184173875541657e-01,8.137371658080319037e-01,6.906531479951891761e-01
3.000913457897677050e-01,1.000000000000000000e+00,8.902813322795546380e-01
2.549205713663750816e-01,7.994800330058142723e-01,7.479983022398239978e-01
2.427599651192195174e-01,8.461598695028043071e-01,7.620176071748749891e-01
1.416599214371815907e-01,5.317044899481095932e-01,4.431447032435953948e-01
1.472708936662696089e-01,6.764787225005813864e-01,2.804628493702479575e-01
1.282722571615926288e-01,5.527783629364907414e-01,2.674326287295414328e-01
3.371103935414489494e-01,9.462774979666002118e-01,8.858353653657464744e-01
3.279215589312993728e-01,7.648780620965293098e-01,5.727452951983230678e-01
3.390483202025140752e-02,5.468098074704486056e-01,6.238581155545144252e-01
1.472400223297996580e-01,9.624631567921899666e-01,7.258998470154597316e-01
3.728344160981065802e-01,7.381183529332882021e-01,7.406569926375033974e-01
4.930054706277927079e-01,9.122365791123451251e-01,1.000000000000000000e+00
1.294119906136868003e-01,4.912919727334298936e-01,4.020147837062503782e-01
2.430588292205478618e-01,7.620013598149426581e-01,2.323037933476027050e-01
8.601291182292050697e-02,7.448068425599213560e-01,4.778141775256489754e-01
7.502579051930707843e-02,4.823884320640759449e-01,6.592874103792232265e-01
2.929283387481220746e-01,7.903440047850179839e-01,7.063868496155534249e-01
9.592263670832312794e-02,7.436169099478857625e-01,3.125868077744984319e-01
1.109375368059795086e-01,5.867121330320109740e-01,4.889562772024581561e-01
3.514906939063934810e-01,7.018048633076195975e-01,8.755073356635661996e-02
2.499233776453521350e-01,8.323698672819623834e-01,4.112379941340292278e-01
5.283971144000086939e-01,9.941638532105925297e-01,6.733128285818430481e-01
1.440826897698773146e-01,4.928157004726601009e-01,3.186152647484448153e-01
9.778521498588280125e-02,4.188171689041169654e-01,7.866641082146670350e-01
3.214983624842895349e-01,7.765770356626883197e-01,7.751884770725833151e-01
3.550549286046438269e-01,8.630304851543938449e-01,7.047050014534922413e-01
8.637930147584697016e-01,4.823103046443079078e-01,4.545190861776466362e-01
0.000000000000000000e+00,9.411609987633007268e-01,5.934167999633809254e-01
4.437574128025931208e-02,9.043107870936346604e-01,4.703726062888075043e-01
4.642887362389632178e-01,7.182619734384194654e-01,7.484863749299344171e-01
6.156920322450526450e-02,8.751868881032379699e-01,4.518831190510973483e-01
7.672269142173205880e-01,8.829188490476875817e-01,5.293556692416074849e-01
7.549576178517547476e-01,9.889836530653992597e-01,7.728274054472892285e-01
1.899195348830247099e-01,6.696854687050846078e-01,3.403629467908547701e-01
9.545030291217379559e-02,7.384460675998848478e-01,3.695142189374862607e-01
9.029701905894697012e-01,6.666110405278775630e-01,2.673323740793867587e-01
5.334298428484410270e-02,7.816615047189574561e-01,5.141386961920471066e-01
7.359694722080160068e-01,8.275432612796462806e-01,5.228737589506252670e-01
5.787150814877610738e-01,7.954920303968601170e-01,6.732396842792670588e-01
1.000000000000000000e+00,6.628793522885930711e-01,8.629154626311871246e-01
9.435904461856742254e-02,6.987286980402969139e-01,3.859692278365476348e-01
1.161776401862382180e-01,6.882674055008930480e-01,3.434732665853563738e-01
1.213024166631488099e-01,6.613914855548584937e-01,4.336345168517548032e-01
1.393518710289313733e-01,6.829859056341812673e-01,3.595655456840497477e-01
1.155593254396277414e-01,6.781629695178873485e-01,3.885164771126721206e-01
1.340892520229523543e-01,6.927766133888727529e-01,2.283582992101106379e-01
3.741016775171970288e-01,7.295736727319158677e-01,7.647362041473777516e-01
4.635570026628200169e-01,9.380294884374887898e-01,5.046851904744379391e-01
3.214983624842895349e-01,7.765770356626883197e-01,7.751884770725833151e-01
8.747674192930526837e-02,8.300545081698835759e-01,5.358079647048703542e-01
1.948385756477174768e-01,9.386235400676286034e-01,7.574874804064328782e-01
1.005300572387939906e-01,3.921552031503708902e-01,8.067840294810963986e-01
6.340054560742495182e-01,4.224976728030940265e-01,2.844235081311802804e-01
8.551251103307475065e-02,9.810652824829109164e-01,7.518643457041087608e-01
6.570495468750947587e-02,4.037851240039004308e-01,9.930050135389132393e-01
4.054753638076448174e-01,7.791453019545589997e-01,6.909488688710518911e-01
1.866805847087840697e-01,4.166876393950473267e-01,4.798442197027021905e-01
2.373963008556481680e-02,8.730385658088223311e-01,5.324260469459939360e-01
9.834004051703093552e-04,9.164222681204829968e-01,5.303056355351254414e-01
1.500150110529421821e-02,8.596424536907998348e-01,6.179488874769722973e-01
1.524526955194893674e-01,1.745662434022233755e-01,7.784971650354103323e-01
5.481115404987145778e-01,7.688619005847091570e-01,6.518460368446583608e-01
5.148205918785664359e-02,8.132884435818578117e-01,4.764754026321823543e-01
7.609535342167392247e-02,4.118554953140080577e-01,7.804219163046322016e-01
8.325976155708153525e-03,6.151296985854511901e-01,9.163127313962637910e-01
4.277305043371940618e-01,8.592932425298653865e-01,8.472146361533390291e-01
1.625429149636440918e-01,5.595772851193413500e-01,6.915670071124694340e-01
8.804567992193390591e-02,6.591211975478552532e-01,3.495545243624066933e-01
5.743262210286689817e-02,4.403790689779500944e-01,9.244005910558626971e-01
1.027690672506091085e-01,5.271319157300992098e-01,5.362292746150061351e-01
1.671035232693064143e-01,2.372558577023036741e-01,5.625239232651353394e-01
1.032046794910813914e-01,3.328057826100824235e-01,9.778738678267973050e-01
2.391218572297597600e-01,1.303672220321108188e-01,8.057529239481094896e-01
2.211250572693597982e-01,0.000000000000000000e+00,6.104620892196472859e-01
1.230324973688457224e-01,6.681545920784282000e-01,2.693001783484628708e-01
7.166113201608792505e-02,4.196095331562817998e-01,9.132324841981442898e-01
2.275572939978132425e-01,6.879485420811425334e-01,3.674433851379125815e-01
1.516519726431878046e-01,4.713604742757596666e-01,8.055569627226264462e-01
1.146908120985733748e-01,7.321526593230966995e-01,4.219854846059283293e-01
1.946607275581013763e-02,8.792283368532445298e-01,5.699638804394944192e-01
5.928851652553593365e-02,4.588994343512620144e-01,8.858203461012074120e-01
8.681293431525450854e-01,3.457890512277850270e-03,5.429575354022486700e-01
